Intern_ID,Task_Completion_Time_Hrs,Feedback_Rating,Attendance_Percentage,Performance
10529,13.29,2.9,24.62,0.34
10530,8.69,4.3,36.43,0.66
10531,13.85,3.0,65.09,0.34
10532,8.46,4.9,31.16,0.75
10533,3.31,2.7,64.95,0.64
10534,4.99,2.1,92.08,0.51
10535,2.06,2.4,97.64,0.64
10536,12.77,4.8,62.51,0.6
10537,5.29,2.9,80.15,0.6
10538,13.99,3.8,12.01,0.43
10539,13.54,2.8,23.05,0.32
10540,7.32,3.6,55.21,0.62
10541,5.68,1.9,29.01,0.46
10542,10.19,3.4,86.1,0.5
10543,2.52,4.4,22.67,0.88
10544,8.28,1.9,69.17,0.38
10545,9.51,4.2,64.63,0.63
10546,2.59,3.0,81.05,0.7
10547,4.31,3.9,35.72,0.76
10548,10.9,3.2,17.2,0.46
10549,3.62,4.4,85.06,0.84
10550,10.04,2.8,8.86,0.43
10551,11.45,3.8,40.46,0.51
10552,3.33,2.8,8.21,0.65
10553,16.13,1.9,69.84,0.12
10554,10.43,4.6,7.46,0.65
10555,14.19,2.6,66.68,0.27
10556,15.66,2.8,19.67,0.25
10557,6.26,2.7,28.0,0.54
10558,9.02,3.6,82.25,0.57
10559,5.45,3.4,96.11,0.66
10560,10.57,2.3,20.51,0.35
10561,6.12,2.6,61.25,0.53
10562,11.37,2.4,21.76,0.34
10563,13.18,4.8,51.07,0.58
10564,6.89,3.4,20.55,0.61
10565,3.51,1.9,29.02,0.53
10566,9.02,2.4,7.86,0.42
10567,7.44,4.0,20.25,0.67
10568,11.64,3.0,1.27,0.41
10569,2.03,3.7,82.44,0.8
10570,6.5,3.3,85.18,0.61
10571,14.32,4.3,89.7,0.48
10572,4.28,2.1,97.04,0.53
10573,9.1,3.1,36.45,0.5
10574,15.16,2.9,76.37,0.28
10575,8.36,3.0,5.79,0.51
10576,8.91,3.3,78.88,0.53
10577,2.39,3.4,37.86,0.76
10578,6.6,2.5,57.84,0.51
10579,4.49,3.5,79.69,0.7
10580,5.64,2.2,92.12,0.5
10581,16.45,4.1,98.56,0.39
10582,15.3,4.6,38.7,0.49
10583,1.63,2.2,2.24,0.63
10584,12.27,4.0,6.58,0.51
10585,14.44,3.9,52.34,0.43
10586,4.57,4.0,42.67,0.76
10587,6.18,1.6,38.49,0.41
10588,1.91,4.3,76.76,0.88
10589,4.03,4.7,54.25,0.86
10590,1.64,3.4,40.19,0.78
10591,7.62,1.3,53.18,0.32
10592,2.54,1.1,45.74,0.46
10593,4.18,1.5,83.18,0.46
10594,11.04,3.8,65.45,0.53
10595,16.47,1.9,46.39,0.11
10596,9.53,3.3,46.12,0.51
10597,12.55,3.6,66.36,0.45
10598,16.3,2.9,62.09,0.24
10599,14.92,2.7,33.08,0.26
10600,12.19,1.6,23.29,0.21
10601,4.92,3.3,48.92,0.66
10602,3.0,1.3,26.7,0.47
10603,4.5,1.5,0.11,0.45
10604,3.6,3.3,65.15,0.7
10605,10.02,1.2,8.63,0.23
10606,6.63,4.5,51.09,0.76
10607,16.07,1.6,60.73,0.09
10608,2.46,2.3,36.33,0.62
10609,10.73,1.5,10.19,0.25
10610,8.67,4.6,81.61,0.7
10611,2.04,3.4,28.2,0.77
10612,1.14,1.6,93.05,0.57
10613,12.67,1.5,93.42,0.19
10614,2.4,2.4,20.76,0.63
10615,11.23,2.2,92.37,0.32
10616,8.81,1.5,34.12,0.31
10617,15.57,4.9,91.46,0.52
10618,3.82,1.6,11.26,0.48
10619,8.17,3.6,1.42,0.59
10620,8.59,4.4,84.6,0.68
10621,9.41,3.5,22.54,0.54
10622,5.98,4.5,36.14,0.78
10623,8.92,3.6,90.44,0.57
10624,13.2,3.2,69.96,0.38
10625,13.94,4.8,33.14,0.56
10626,10.95,2.3,13.49,0.34
10627,3.61,1.1,12.33,0.43
10628,4.63,1.1,95.77,0.4
10629,3.39,2.6,75.57,0.62
10630,2.62,3.1,45.36,0.71
10631,16.16,2.2,20.08,0.16
10632,1.9,2.6,60.59,0.67
10633,10.28,4.0,68.19,0.58
10634,6.41,1.1,27.74,0.34
10635,12.42,3.2,63.69,0.41
10636,13.62,3.3,99.06,0.38
10637,1.33,2.1,11.78,0.63
10638,6.37,1.4,10.2,0.38
10639,9.66,1.9,51.89,0.33
10640,6.72,2.3,75.34,0.48
10641,5.43,2.0,97.74,0.48
10642,2.43,3.1,66.63,0.72
10643,7.49,1.6,2.02,0.37
10644,14.78,4.2,23.0,0.46
10645,12.31,2.9,64.06,0.37
10646,11.82,3.2,46.13,0.43
10647,9.66,4.5,4.04,0.66
10648,1.01,1.2,35.97,0.52
10649,14.25,1.4,60.68,0.12
10650,12.61,3.6,13.17,0.45
10651,2.6,1.8,29.92,0.55
10652,1.54,1.5,60.61,0.55
10653,11.32,3.7,79.78,0.5
10654,15.83,2.9,7.55,0.26
10655,13.71,4.0,41.67,0.46
10656,8.47,2.5,76.37,0.45
10657,13.09,1.2,29.9,0.13
10658,5.3,2.5,3.53,0.55
10659,6.33,3.3,75.98,0.62
10660,15.57,4.8,69.53,0.5
10661,9.49,2.2,22.68,0.38
10662,12.35,2.2,58.25,0.28
10663,2.05,1.2,35.86,0.49
10664,14.09,2.7,26.62,0.29
10665,6.51,1.8,59.55,0.42
10666,1.43,3.1,65.62,0.75
10667,3.75,3.2,21.57,0.69
10668,6.8,1.3,99.47,0.35
10669,14.25,1.8,92.43,0.17
10670,11.31,1.4,37.73,0.22
10671,7.03,1.8,15.41,0.41
10672,3.29,2.5,45.28,0.61
10673,12.66,1.1,6.8,0.14
10674,6.69,2.9,63.44,0.55
10675,6.89,1.8,56.05,0.41
10676,12.08,2.9,78.53,0.38
10677,11.04,4.1,89.52,0.56
10678,4.83,4.1,16.28,0.76
10679,7.34,4.2,46.08,0.7
10680,3.43,3.5,97.28,0.73
10681,11.98,1.8,95.72,0.25
10682,1.05,3.5,80.2,0.81
10683,14.02,1.1,47.28,0.09
10684,15.79,4.2,46.68,0.42
10685,11.91,2.4,99.8,0.32
10686,11.18,4.7,84.68,0.63
10687,14.65,3.8,75.56,0.41
10688,15.14,1.2,31.68,0.07
10689,14.11,2.3,65.86,0.24
10690,7.88,1.4,42.79,0.33
10691,1.39,2.2,78.96,0.64
10692,3.93,4.7,93.85,0.87
10693,13.67,1.2,36.7,0.12
10694,14.91,1.9,26.39,0.16
10695,14.53,2.0,42.88,0.19
10696,10.66,4.9,17.71,0.68
10697,9.23,4.0,97.44,0.61
10698,6.74,1.0,11.14,0.31
10699,7.46,3.8,19.0,0.64
10700,5.4,2.1,9.06,0.5
10701,13.91,4.1,75.07,0.47
10702,11.87,4.6,5.38,0.6
10703,1.33,4.1,53.12,0.88
10704,15.42,4.2,41.87,0.43
10705,3.32,2.6,51.84,0.63
10706,15.07,2.0,63.68,0.17
10707,8.45,3.2,56.08,0.53
10708,11.12,3.3,94.18,0.46
10709,13.36,3.6,30.25,0.43
10710,15.72,3.7,88.46,0.36
10711,12.47,1.8,72.73,0.23
10712,9.65,4.9,80.89,0.71
10713,1.4,5.0,96.51,0.99
10714,3.56,1.7,84.48,0.5
10715,12.45,1.1,46.25,0.14
10716,13.73,1.6,85.41,0.16
10717,12.27,4.5,86.38,0.57
10718,14.86,1.8,90.66,0.15
10719,8.57,3.2,10.16,0.53
10720,9.77,4.6,14.82,0.67
10721,12.24,1.6,48.34,0.21
10722,15.56,3.0,59.86,0.28
10723,14.94,1.3,4.07,0.09
10724,7.75,4.9,97.03,0.77
10725,9.48,2.5,65.86,0.41
10726,2.0,2.9,84.62,0.71
10727,7.45,4.5,51.66,0.73
10728,7.24,4.9,71.72,0.79
10729,6.54,3.2,6.07,0.6
10730,1.84,1.8,24.09,0.57
10731,11.2,1.2,53.52,0.2
10732,6.18,4.9,2.45,0.82
10733,15.16,1.3,4.29,0.08
10734,2.34,2.8,24.05,0.68
10735,6.61,1.2,45.37,0.34
10736,13.31,1.7,51.74,0.19
10737,12.74,3.3,22.06,0.41
10738,6.19,4.3,74.47,0.75
10739,12.52,3.1,92.06,0.39
10740,2.49,3.1,83.41,0.71
10741,16.04,3.5,55.96,0.33
10742,5.18,2.6,61.86,0.57
10743,1.21,1.6,18.45,0.57
10744,11.42,1.3,56.0,0.2
10745,5.26,3.5,64.3,0.68
10746,4.48,3.9,97.27,0.75
10747,14.96,2.2,62.14,0.2
10748,15.07,4.2,28.52,0.45
10749,7.33,3.1,72.15,0.56
10750,9.79,1.6,66.02,0.29
10751,10.29,2.9,68.8,0.44
10752,16.22,3.9,64.7,0.37
10753,10.11,1.5,24.95,0.27
10754,4.34,1.2,60.23,0.42
10755,11.3,2.1,76.02,0.31
10756,6.46,4.4,66.75,0.75
10757,14.73,1.3,13.55,0.09
10758,13.57,2.9,83.28,0.33
10759,2.58,1.5,68.35,0.51
10760,1.95,3.6,48.04,0.79
10761,14.74,2.3,39.03,0.22
10762,3.29,1.1,7.45,0.44
10763,3.74,2.3,52.8,0.57
10764,3.08,2.9,55.66,0.67
10765,10.48,1.6,87.94,0.27
10766,1.3,4.6,14.75,0.94
10767,13.49,4.8,62.92,0.57
10768,4.11,2.9,54.95,0.64
10769,1.38,1.4,24.95,0.54
10770,9.72,2.3,81.62,0.38
10771,13.34,1.2,93.9,0.13
10772,2.77,2.5,49.12,0.63
10773,1.12,3.0,95.03,0.75
10774,15.5,3.3,18.86,0.32
10775,1.76,2.6,32.06,0.68
10776,3.09,3.0,67.79,0.68
10777,15.98,1.4,91.96,0.07
10778,13.21,4.5,34.8,0.54
10779,12.33,1.2,4.82,0.16
10780,3.73,4.3,56.68,0.82
10781,12.76,4.2,3.6,0.52
10782,9.59,2.5,89.3,0.41
10783,15.6,2.0,24.1,0.15
10784,1.27,4.4,5.99,0.92
10785,15.0,4.8,79.73,0.52
10786,8.54,3.4,37.7,0.56
10787,3.09,3.8,27.29,0.78
10788,1.44,2.3,20.69,0.65
10789,13.36,1.4,34.63,0.15
10790,1.2,4.6,15.95,0.94
10791,16.32,1.9,45.25,0.12
10792,5.39,3.8,74.86,0.71
10793,13.84,1.5,20.86,0.15
10794,4.58,5.0,56.61,0.88
10795,1.66,4.6,57.33,0.93
10796,3.04,1.6,17.39,0.51
10797,4.46,1.4,35.27,0.44
10798,7.41,3.7,55.61,0.63
10799,4.22,1.5,51.12,0.46
10800,6.83,1.0,45.92,0.31
10801,8.52,2.4,24.13,0.43
10802,12.13,2.9,97.98,0.38
10803,13.29,4.3,36.92,0.52
10804,3.98,3.7,55.97,0.74
10805,7.42,4.5,61.71,0.73
10806,4.96,2.8,65.63,0.6
10807,3.56,2.0,32.88,0.54
10808,10.89,2.6,35.53,0.38
10809,2.96,4.6,66.84,0.89
10810,8.53,4.2,18.95,0.66
10811,11.68,3.3,32.41,0.44
10812,9.15,2.8,5.63,0.46
10813,8.23,2.7,46.62,0.48
10814,9.36,1.2,84.08,0.26
10815,11.15,2.6,73.36,0.37
10816,11.75,4.0,86.47,0.53
10817,11.96,4.4,75.43,0.57
10818,1.63,1.1,10.78,0.49
10819,4.7,1.4,41.97,0.43
10820,7.75,4.3,52.12,0.69
10821,1.22,1.1,27.64,0.51
10822,7.77,3.7,8.22,0.62
10823,15.72,1.4,30.6,0.08
10824,11.85,2.5,48.39,0.34
10825,10.2,2.8,78.35,0.43
10826,16.18,3.2,31.88,0.29
10827,8.67,1.3,44.78,0.29
10828,3.01,4.2,21.64,0.84
10829,7.08,1.5,96.14,0.37
10830,5.24,2.8,58.02,0.59
10831,7.46,1.7,59.43,0.38
10832,16.48,4.0,37.16,0.38
10833,13.16,3.4,72.68,0.41
10834,14.3,2.7,66.17,0.28
10835,2.25,4.2,41.35,0.86
10836,15.9,1.4,55.87,0.07
10837,4.43,1.0,38.78,0.39
10838,13.9,1.0,63.81,0.08
10839,13.68,1.7,47.48,0.18
10840,6.08,3.2,41.19,0.61
10841,14.6,2.1,90.34,0.2
10842,11.57,5.0,60.65,0.66
10843,10.35,2.9,14.91,0.44
10844,8.5,2.5,17.17,0.45
10845,9.73,1.1,56.59,0.23
10846,7.89,1.2,27.54,0.3
10847,11.77,1.4,15.15,0.2
10848,15.37,2.4,44.16,0.21
10849,2.28,4.9,13.96,0.95
10850,13.95,3.2,51.2,0.36
10851,5.52,2.8,41.73,0.58
10852,3.12,2.7,11.72,0.64
10853,1.2,4.8,11.53,0.97
10854,8.33,4.9,17.3,0.75
10855,15.72,3.5,68.65,0.34
10856,14.39,3.3,2.01,0.36
10857,3.12,2.3,89.16,0.59
10858,6.98,4.8,96.57,0.78
10859,7.95,1.9,37.07,0.39
10860,7.84,2.7,71.43,0.49
10861,14.45,4.3,14.4,0.48
10862,7.44,4.1,39.61,0.68
10863,9.0,4.0,32.67,0.62
10864,4.63,2.5,42.06,0.57
10865,12.69,3.2,88.92,0.4
10866,6.06,3.3,21.7,0.62
10867,9.11,3.5,63.65,0.55
10868,10.23,1.4,42.58,0.25
10869,9.0,1.5,57.62,0.3
10870,3.17,2.5,32.56,0.62
10871,6.88,3.1,67.54,0.57
10872,11.23,3.1,89.95,0.43
10873,11.9,3.2,5.01,0.42
10874,7.37,1.6,70.63,0.37
10875,7.41,2.2,22.86,0.44
10876,13.29,2.1,87.46,0.24
10877,8.07,3.7,67.5,0.61
10878,3.7,4.6,69.03,0.86
10879,9.2,4.7,60.79,0.7
10880,13.46,1.5,97.99,0.16
10881,8.04,4.8,50.79,0.75
10882,12.12,2.0,21.27,0.27
10883,4.74,3.4,24.37,0.68
10884,6.91,2.0,5.8,0.43
10885,4.13,4.5,93.99,0.84
10886,10.77,4.5,53.26,0.62
10887,15.89,4.8,20.71,0.49
10888,1.15,2.8,13.26,0.72
10889,15.74,1.7,42.77,0.11
10890,11.2,4.1,37.32,0.56
10891,14.41,4.5,93.92,0.5
10892,11.46,3.5,32.58,0.48
10893,10.52,3.5,83.59,0.51
10894,4.39,4.0,76.37,0.77
10895,11.85,3.1,41.88,0.41
10896,11.72,1.6,73.39,0.23
10897,12.12,1.1,16.69,0.15
10898,13.87,2.3,87.61,0.25
10899,15.57,2.9,27.46,0.27
10900,6.61,4.8,77.28,0.79
10901,11.76,3.2,21.05,0.43
10902,6.93,4.9,16.49,0.8
10903,3.42,2.3,25.06,0.58
10904,13.11,3.3,95.32,0.4
10905,6.5,4.6,84.71,0.77
10906,4.51,4.5,88.72,0.82
10907,15.9,3.3,5.37,0.31
10908,14.06,1.5,78.82,0.14
10909,2.47,4.6,68.88,0.9
10910,8.58,4.7,85.44,0.72
10911,5.56,4.7,86.25,0.82
10912,10.42,3.3,95.17,0.48
10913,3.68,3.2,66.6,0.69
10914,3.72,2.8,39.77,0.64
10915,15.24,1.6,75.11,0.12
10916,14.03,2.1,12.04,0.22
10917,14.66,4.0,16.05,0.43
10918,14.41,4.8,47.51,0.54
10919,3.11,4.4,20.5,0.86
10920,4.73,3.1,57.23,0.64
10921,7.24,3.3,17.32,0.59
10922,12.26,3.3,51.31,0.42
10923,3.27,1.4,55.58,0.48
10924,14.41,2.4,51.83,0.24
10925,2.57,5.0,56.26,0.95
10926,10.83,1.6,20.59,0.26
10927,9.91,1.1,9.03,0.23
10928,8.07,2.7,4.1,0.48
10929,1.29,2.6,53.16,0.69
10930,5.42,1.6,86.77,0.43
10931,12.46,2.6,2.28,0.33
10932,10.93,1.7,5.58,0.27
10933,10.74,4.8,0.51,0.66
10934,2.04,4.4,0.09,0.89
10935,4.21,4.9,41.46,0.88
10936,7.62,3.1,77.34,0.55
10937,10.75,3.9,95.02,0.55
10938,1.22,2.7,90.96,0.71
10939,12.91,3.6,2.12,0.44
10940,14.58,1.5,68.59,0.12
10941,11.03,3.3,24.41,0.46
10942,12.61,4.9,76.13,0.61
10943,2.34,1.3,75.06,0.49
10944,6.08,1.6,10.35,0.41
10945,6.06,3.6,32.36,0.66
10946,8.86,4.1,56.74,0.63
10947,4.13,1.3,15.34,0.44
10948,13.2,4.4,83.27,0.53
10949,8.81,1.8,83.23,0.35
10950,14.87,4.7,69.29,0.52
10951,9.94,1.1,25.48,0.22
10952,5.22,1.3,57.62,0.4
10953,5.9,3.0,39.29,0.59
10954,2.36,2.0,91.74,0.58
10955,1.59,2.4,93.64,0.66
10956,13.71,2.8,36.53,0.31
10957,2.82,3.9,20.43,0.8
10958,15.7,1.1,15.8,0.04
10959,15.37,1.9,99.51,0.15
10960,7.61,4.0,97.67,0.66
10961,5.13,2.1,84.83,0.5
10962,13.8,3.5,22.33,0.4
10963,10.05,3.7,73.09,0.55
10964,15.66,1.3,99.54,0.06
10965,6.41,2.6,48.01,0.53
10966,11.35,4.6,90.36,0.62
10967,14.92,2.8,36.45,0.28
10968,14.78,4.1,4.94,0.44
10969,4.24,4.1,86.27,0.78
10970,14.92,4.2,97.25,0.45
10971,8.3,2.2,34.96,0.41
10972,9.08,2.8,28.45,0.46
10973,3.37,4.0,43.38,0.8
10974,16.04,3.7,19.18,0.35
10975,12.5,3.9,64.78,0.49
10976,11.21,3.8,69.71,0.52
10977,8.48,3.1,93.4,0.52
10978,13.95,3.7,82.4,0.42
10979,14.99,2.3,28.86,0.21
10980,3.36,1.0,0.5,0.42
10981,12.68,4.3,9.63,0.54
10982,11.2,2.7,76.55,0.38
10983,1.13,3.4,73.49,0.8
10984,11.04,4.0,85.21,0.55
10985,4.93,3.5,57.41,0.69
10986,3.33,2.1,32.46,0.56
10987,1.5,2.7,70.42,0.7
10988,6.77,4.5,31.29,0.75
10989,10.84,4.6,67.95,0.63
10990,7.24,1.2,69.93,0.32
10991,4.79,1.3,55.57,0.42
10992,15.16,1.1,15.15,0.06
10993,13.23,4.0,4.91,0.48
10994,10.32,1.1,26.0,0.21
10995,12.17,3.1,79.55,0.4
10996,16.44,3.2,58.51,0.28
10997,1.38,1.6,70.02,0.56
10998,1.68,2.9,74.72,0.72
10999,2.54,4.2,55.09,0.85
11000,13.96,4.6,46.01,0.53
11001,2.54,2.0,67.59,0.58
11002,4.48,4.6,43.37,0.84
11003,6.48,3.4,12.95,0.62
11004,9.44,4.3,21.59,0.64
11005,14.98,1.2,93.75,0.07
11006,8.21,1.4,89.24,0.32
11007,10.8,4.2,30.28,0.58
11008,7.07,1.0,83.74,0.3
11009,13.86,2.4,42.17,0.26
11010,5.91,1.3,46.52,0.38
11011,2.51,4.4,82.97,0.88
11012,12.8,3.0,87.36,0.37
11013,6.6,3.4,38.41,0.62
11014,12.65,3.4,26.9,0.42
11015,13.16,4.8,55.57,0.58
11016,11.08,3.5,64.41,0.49
11017,2.17,4.5,77.35,0.9
11018,16.0,4.2,94.49,0.42
11019,7.18,4.4,89.44,0.73
11020,11.74,1.6,6.18,0.23
11021,9.74,4.7,14.46,0.68
11022,6.42,4.7,22.67,0.79
11023,16.24,3.9,34.8,0.37
11024,13.88,3.2,13.32,0.36
11025,15.32,3.3,54.18,0.33
11026,12.68,2.9,35.19,0.36
11027,13.36,1.1,0.89,0.11
11028,5.82,4.4,71.08,0.77
11029,16.21,4.6,92.44,0.46
11030,11.04,3.2,16.67,0.45
11031,10.22,3.8,5.14,0.55
11032,1.57,3.9,85.1,0.84
11033,13.76,4.3,76.23,0.5
11034,6.41,1.1,59.04,0.34
11035,4.54,3.5,55.07,0.7
11036,4.28,4.9,34.14,0.88
11037,8.27,3.6,57.37,0.59
11038,1.96,2.6,90.65,0.67
11039,2.45,3.3,71.23,0.74
11040,14.41,3.0,74.06,0.32
11041,3.2,4.6,8.66,0.88
11042,4.99,4.2,16.6,0.77
11043,15.19,3.1,98.45,0.3
11044,12.04,2.3,58.15,0.31
11045,14.48,4.0,4.77,0.44
11046,8.5,3.6,90.92,0.58
11047,6.3,1.1,61.93,0.34
11048,10.48,3.6,59.8,0.52
11049,3.02,4.7,4.79,0.9
11050,5.13,4.3,61.93,0.78
11051,5.24,1.7,86.0,0.45
11052,6.69,2.7,84.56,0.53
11053,4.77,3.1,8.07,0.64
11054,15.72,1.8,98.58,0.13
11055,7.1,3.4,29.66,0.6
11056,16.25,1.1,12.09,0.02
11057,2.52,2.6,85.97,0.65
11058,13.04,3.3,14.0,0.4
11059,6.17,3.6,45.84,0.66
11060,9.19,2.9,29.6,0.47
11061,1.42,4.3,39.4,0.9
11062,12.13,2.1,47.38,0.28
11063,12.68,2.0,54.1,0.25
11064,10.06,1.7,57.21,0.3
11065,8.66,3.7,76.49,0.59
11066,1.63,1.2,2.39,0.5
11067,1.38,4.5,48.66,0.93
11068,4.85,3.4,70.41,0.68
11069,8.83,2.0,86.84,0.37
11070,7.11,2.8,91.64,0.53
11071,8.61,1.9,20.16,0.37
11072,5.89,2.8,92.17,0.57
11073,15.2,2.3,26.12,0.2
11074,9.13,4.9,67.52,0.73
11075,5.41,3.6,97.14,0.68
11076,14.46,4.7,24.33,0.53
11077,11.35,3.4,14.87,0.47
11078,5.2,2.7,18.85,0.58
11079,13.1,1.9,1.12,0.22
11080,13.32,1.1,92.34,0.12
11081,4.44,4.1,80.87,0.78
11082,4.72,2.9,96.07,0.62
11083,14.88,4.4,27.87,0.48
11084,14.26,3.1,19.89,0.33
11085,13.6,3.7,51.99,0.43
11086,1.77,3.3,75.18,0.76
11087,3.73,3.6,13.26,0.74
11088,13.99,3.5,52.46,0.39
11089,14.87,1.7,68.56,0.14
11090,7.43,3.8,85.09,0.64
11091,5.8,4.2,31.21,0.75
11092,8.6,4.6,19.19,0.7
11093,11.15,2.1,19.83,0.31
11094,6.9,4.0,77.63,0.68
11095,6.96,2.4,34.95,0.48
11096,1.13,2.3,93.57,0.66
11097,8.68,3.4,11.88,0.55
11098,8.76,3.7,50.09,0.59
11099,14.79,3.9,81.7,0.42
11100,13.74,2.7,4.67,0.3
11101,2.48,4.5,71.46,0.89
11102,12.81,4.0,48.26,0.49
11103,2.26,1.6,95.32,0.53
11104,5.81,4.3,16.96,0.76
11105,10.29,4.7,26.21,0.66
11106,3.56,2.4,70.0,0.59
11107,12.56,3.1,86.54,0.39
11108,12.53,3.9,21.41,0.49
11109,7.24,2.5,88.02,0.49
11110,15.47,2.4,44.28,0.21
11111,4.89,4.8,88.89,0.85
11112,10.55,3.9,77.47,0.55
11113,14.52,1.6,32.38,0.14
11114,5.67,3.8,6.55,0.7
11115,4.83,5.0,28.93,0.88
11116,12.38,1.6,33.87,0.21
11117,8.78,2.5,82.35,0.44
11118,15.1,1.0,86.07,0.05
11119,9.63,1.6,83.53,0.3
11120,10.84,4.6,97.16,0.63
11121,1.03,2.3,12.86,0.66
11122,9.71,3.1,74.75,0.48
11123,9.69,2.8,76.94,0.44
11124,15.39,3.5,22.2,0.35
11125,13.41,2.2,81.47,0.25
11126,8.58,4.2,49.42,0.66
11127,3.11,2.8,50.37,0.66
11128,1.61,4.8,21.36,0.96
11129,6.61,1.1,46.23,0.33
11130,2.06,1.9,65.76,0.58
11131,3.36,4.3,45.8,0.84
11132,7.51,1.7,33.99,0.38
11133,12.99,3.1,85.37,0.38
11134,11.92,1.7,38.96,0.24
11135,4.98,3.4,51.23,0.67
11136,13.19,3.6,54.74,0.43
11137,12.41,1.5,68.57,0.19
11138,5.98,4.9,88.06,0.83
11139,13.42,3.6,65.3,0.42
11140,15.24,4.8,97.58,0.52
11141,9.57,1.7,29.49,0.31
11142,6.8,4.7,28.58,0.78
11143,5.56,4.8,57.1,0.83
11144,9.44,2.2,17.78,0.38
11145,11.27,4.9,72.73,0.66
11146,14.77,2.0,16.56,0.18
11147,2.9,3.8,0.9,0.79
11148,7.95,2.2,41.26,0.43
11149,11.29,1.1,89.33,0.18
11150,8.91,3.7,63.29,0.58
11151,7.19,2.9,46.86,0.54
11152,5.78,2.4,83.93,0.52
11153,7.75,4.9,49.55,0.77
11154,9.29,4.1,67.42,0.62
11155,3.26,4.3,27.52,0.84
11156,12.44,5.0,87.06,0.63
11157,10.15,3.8,81.07,0.55
11158,14.76,4.5,68.07,0.49
11159,8.57,2.5,42.81,0.44
11160,15.23,3.4,52.44,0.34
11161,8.76,3.1,73.6,0.51
11162,4.83,2.2,80.71,0.53
11163,8.02,3.4,10.37,0.57
11164,3.21,4.9,56.17,0.92
11165,3.86,1.9,0.56,0.52
11166,8.35,4.5,15.74,0.7
11167,6.81,3.9,28.12,0.68
11168,12.8,3.1,68.67,0.38
11169,9.46,1.8,88.39,0.33
11170,11.76,1.1,85.03,0.17
11171,10.33,2.7,91.51,0.41
11172,10.97,4.8,7.02,0.65
11173,5.51,3.8,33.31,0.7
11174,14.26,3.7,84.48,0.41
11175,10.11,4.2,83.09,0.61
11176,6.75,1.2,70.36,0.34
11177,8.7,3.1,43.79,0.51
11178,12.41,1.1,97.87,0.14
11179,2.71,4.2,68.76,0.84
11180,14.41,1.4,8.35,0.12
11181,6.38,2.4,73.6,0.5
11182,5.66,4.5,74.66,0.79
11183,2.88,2.1,29.97,0.58
11184,5.05,4.8,40.21,0.84
11185,10.61,4.0,29.17,0.56
11186,9.59,2.8,35.17,0.45
11187,8.83,2.6,65.57,0.45
11188,12.14,3.5,88.57,0.45
11189,10.96,4.5,67.14,0.62
11190,11.84,4.4,19.99,0.58
11191,14.16,4.2,98.04,0.48
11192,9.72,1.9,21.75,0.33
11193,14.54,3.1,93.01,0.33
11194,10.28,2.9,69.92,0.44
11195,7.13,1.5,23.65,0.36
11196,8.64,2.4,41.34,0.43
11197,2.75,1.2,6.98,0.47
11198,16.29,1.5,59.17,0.07
11199,12.39,3.0,69.19,0.38
11200,14.66,4.9,80.94,0.55
11201,4.26,3.7,54.87,0.73
11202,1.87,1.3,91.87,0.51
11203,15.39,2.9,33.24,0.27
11204,13.02,2.4,31.66,0.29
11205,11.1,1.9,57.22,0.29
11206,1.5,2.6,94.69,0.68
11207,12.37,4.3,23.64,0.55
11208,7.83,4.3,86.77,0.69
11209,2.99,3.9,75.08,0.8
11210,8.69,3.1,18.5,0.51
11211,14.4,2.0,80.65,0.19
11212,12.74,4.8,79.64,0.6
11213,3.82,2.5,85.97,0.6
11214,12.92,2.9,9.22,0.35
11215,11.53,4.8,63.4,0.64
11216,7.97,2.7,49.45,0.49
11217,14.44,1.7,30.87,0.15
11218,10.24,4.7,4.67,0.66
11219,3.98,4.7,35.7,0.87
11220,4.83,3.6,38.88,0.7
11221,4.18,4.0,18.76,0.77
11222,3.71,3.7,91.2,0.75
11223,6.53,4.9,21.26,0.81
11224,12.23,2.8,99.29,0.36
11225,13.13,2.4,30.4,0.28
11226,12.87,3.1,83.24,0.38
11227,7.76,3.4,91.18,0.58
11228,10.71,1.3,48.92,0.22
11229,8.9,4.2,79.98,0.65
11230,3.69,1.8,37.5,0.51
11231,2.02,1.8,72.12,0.57
11232,13.5,3.8,64.37,0.45
11233,5.3,2.9,15.98,0.6
11234,14.13,1.6,37.25,0.15
11235,8.87,2.6,68.29,0.45
11236,13.94,1.3,54.11,0.12
11237,6.85,3.6,98.12,0.64
11238,9.31,3.0,20.13,0.48
11239,6.35,3.5,73.8,0.64
11240,15.76,2.2,28.21,0.17
11241,10.62,4.0,25.15,0.56
11242,14.61,3.2,8.75,0.34
11243,2.66,4.1,48.82,0.83
11244,13.19,3.7,94.84,0.44
11245,10.15,3.1,72.31,0.47
11246,7.98,4.1,43.29,0.66
11247,11.02,3.4,93.78,0.48
11248,6.62,3.6,86.91,0.64
11249,12.41,1.8,91.88,0.23
11250,2.69,2.7,45.35,0.66
11251,15.53,3.8,42.08,0.38
11252,1.99,3.8,91.35,0.82
11253,5.22,2.6,89.98,0.56
11254,2.44,1.4,85.72,0.5
11255,9.8,3.1,46.99,0.48
11256,6.08,1.2,92.09,0.36
11257,14.7,3.9,94.81,0.42
11258,10.8,4.7,28.46,0.65
11259,15.53,4.1,95.06,0.42
11260,11.87,3.2,58.3,0.42
11261,13.45,4.2,22.72,0.5
11262,13.52,3.4,33.01,0.4
